gid,provincia,nombre,sector,ndomicilio,localidad,departamento,ubicacion,x,y
73195,San Luis,COLEGIO N° 36,Estatal,RUTA PROV. N° 3 3° ROTONDA,SAN LUIS,GENERAL JUAN MARTIN DE PUEYRREDON,APROXIMADA,"-66,29867935","-33,26276631"
73198,Buenos Aires,INSTITUTO SUDAMERICANO,Privado,MILLER Y SAN BENITO,LIBERTAD,MERLO,APROXIMADA,"-58,68000881","-34,68661726"
73215,Jujuy,COLEGIO SECUNDARIO N 32,Estatal,274  EL BALCON,SAN SALVADOR DE JUJUY,DOCTOR MANUEL BELGRANO,APROXIMADA,"-65,27712753","-24,23127767"
73220,Buenos Aires,NUESTRA SEÑORA DEL CARMEN,Privado,SAN LUIS 2250,MARIANO MORENO,MORENO,APROXIMADA,"-58,82631139","-34,66382147"
73221,Buenos Aires,CENTRO EDUCATIVO EL JACARANDA,Privado,BASAVILBASO 408,CAÑUELAS,CAÑUELAS,APROXIMADA,"-58,75887587","-35,05754762"
73232,Buenos Aires,ESCUELA DE CICLO BÁSICO COMÚN,Estatal,11 DE ABRIL 445,BAHIA BLANCA,BAHIA BLANCA,APROXIMADA,"-62,1733169","-38,74450838"
73234,Buenos Aires,INSTITUTO SAN CAYETANO,Privado,ROSA E/ MARGARITA Y CLAVEL 6372  LA LOMA,CLAYPOLE,ALMIRANTE BROWN,APROXIMADA,"-58,31944319","-34,78794111"
73239,Buenos Aires,ESCUELA DE EDUCACION SECUNDARIA AGRARIA Nº1,Estatal,Ruta 74 camino a Las Armas,GENERAL JUAN MADARIAGA,GENERAL JUAN MADARIAGA,APROXIMADA,"-57,13495867","-37,00282286"
73249,Santa Fe,E.E.S. ORIENTADA NRO 570 JULIETA LANTERI,Estatal,MENDOZA 7370  FUNCIONA EN ESCUELA NRO 565,ROSARIO,ROSARIO,APROXIMADA,"-60,67135455","-32,9545046"
73264,Buenos Aires,EXTENSION DE ESCUELA SECUNDARIA Nº1,Estatal,SARMIENTO/SAN MARTIN Y G.RIVAS 601,SUIPACHA,SUIPACHA,APROXIMADA,"-59,68939977","-34,77198932"
73268,Jujuy,COLEGIO SECUNDARIO N 43,Estatal,AV. FORESTAL  ALTO COMEDERO,SAN SALVADOR DE JUJUY,DOCTOR MANUEL BELGRANO,APROXIMADA,"-65,26509439","-24,24286204"
73271,Chaco,E.E.S. Nº 132,Estatal,LOTE 11- PAMPA SENA,MACHAGAI,25 DE MAYO,PRECISA,"-60,61118527","-26,3730984"
73275,Buenos Aires,INSTITUTO MANUEL DORREGO,Privado,POSADAS 1087,VICENTE LOPEZ,VICENTE LOPEZ,APROXIMADA,"-58,51852283","-34,54559074"
73277,Santa Fe,E.E.S. ORIENTADA NRO 574,Estatal,HUDSON Y PERITO MORENO  Cabin 9,PEREZ,ROSARIO,APROXIMADA,"-60,76656872","-33,00000517"
73298,Chaco,E.E.S. Nº 127,Estatal,LOTE 40- COL. ABORIGEN-,MACHAGAI,25 DE MAYO,APROXIMADA,"-60,05058847","-26,92823973"
73299,Buenos Aires,COLEGIO DEL SUR,Privado,FORMOSA 1042,LANUS ESTE,LANUS,APROXIMADA,"-58,39630493","-34,69101584"
73310,Buenos Aires,INSTITUTO NIÑO BELEN,Privado,LAS HERAS 632,JOSE MARIA EZEIZA,EZEIZA,APROXIMADA,"-58,59694747","-34,9207363"
73311,Buenos Aires,EXTENSION DE ESCUELA SECUNDARIA Nº8,Estatal,RAWSON E/SARMIENTO E ITALIA 1945,JOSE LEON SUAREZ,GENERAL SAN MARTIN,APROXIMADA,"-58,56483522","-34,53083428"
73320,Chaco,E.E.S. Nº 149,Estatal,AV. RIO PARANA   Bº COOP,PUERTO VILELAS,SAN FERNANDO,APROXIMADA,"-58,93543229","-27,52144107"
73327,Buenos Aires,BACHILLERATO DE ADULTOS UNION DEL SUR,Privado,ALSINA 694  LAS TUNAS,GENERAL PACHECO,TIGRE,APROXIMADA,"-58,66628876","-34,4428971"
73332,Buenos Aires,COLEGIO DEL MONTE,Privado,9 DE JULIO 3831,MONTE CHINGOLO,LANUS,APROXIMADA,"-58,36290543","-34,72775126"
73337,Buenos Aires,TIERRAS FERTILES,Privado,MURILLO 251,INGENIERO MASCHWITZ,ESCOBAR,APROXIMADA,"-58,73963818","-34,37890153"
73339,Buenos Aires,COLEGIO XUL SOLAR,Privado,HIPOLITO YRIGOYEN 111,GENERAL PACHECO,TIGRE,APROXIMADA,"-58,62476858","-34,45490971"
73349,Chaco,E.E.S. Nº 58 (CEP Nº 58),Estatal,LOTE 43- COLONIA BLAS PARERA,MACHAGAI,25 DE MAYO,APROXIMADA,"-60,05058847","-26,92823973"
73355,Buenos Aires,EXTENSIÓN I DE ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1,Estatal,BELGRANO E/ ESPAÑA Y AV. INDEPENDENCIA S/N,PEREZ MILLAN,RAMALLO,APROXIMADA,"-60,00125605","-33,48906947"
73362,Chubut,COLEGIO Nº 7717,Estatal,Avda. Della Mura 270 Stella Maris,COMODORO RIVADAVIA,ESCALANTE,APROXIMADA,"-67,51","-45,89"
73366,Santa Cruz,ESCUELA INDUSTRIAL Nº 9,Estatal,JOSE ANTONIO PANTIN 41 CALAFATE VIEJO,EL CALAFATE,LAGO ARGENTINO,APROXIMADA,"-72,26481473","-50,34394943"
73371,San Luis,ESCUELA PUBLICA DIGITAL N° 1 ALBERT EINSTEIN,Estatal,PRINGLES 1157,SAN LUIS,GENERAL JUAN MARTIN DE PUEYRREDON,APROXIMADA,"-66,34003764","-33,30299853"
73376,San Luis,COLEGIO N° 40,Estatal,CIUDAD DE LA PUNTA  LA PUNTA CIUDAD DE LA PUNTA,CHACRAS DEL CANTARO,GENERAL JUAN MARTIN DE PUEYRREDON,APROXIMADA,"-66,31450531","-33,18524823"
73390,Jujuy,COLEGIO SECUNDARIO DE ARTES N 42,Estatal,ARROYO COLORADO  BICENTENARIO,SAN SALVADOR DE JUJUY,DOCTOR MANUEL BELGRANO,APROXIMADA,"-65,27057279","-24,25439881"
73394,Chaco,E.E.S. Nº 126-COLONIA GENERAL LAMADRID-,Estatal,LOTE 1- LEGUA D-PC. F- COL. LA ESPERANZA,MACHAGAI,25 DE MAYO,APROXIMADA,"-60,05058847","-26,92823973"
73406,Chaco,E.E.S. Nº 34 - HERNANDARIAS (CEP Nº 34),Estatal,LOTE 10,LA TIGRA,O HIGGINS,APROXIMADA,"-60,60080824","-27,11923627"
73411,San Luis,COLEGIO N° 38 MARIE CURIE,Estatal,B° MANUEL LEZCANO  MANUEL LEZCANO,SAN LUIS,GENERAL JUAN MARTIN DE PUEYRREDON,APROXIMADA,"-66,31589242","-33,30809873"
73412,Buenos Aires,ESCUELA SECUNDARIA MAHATMA GANDHI,Privado,MARQUES DE LORETO 2381,CASTELAR,MORON,APROXIMADA,"-58,63945635","-34,67844504"
73414,Jujuy,COLEGIO SECUNDARIO N 33,Estatal,EL HUMAHUAQUEÑO  VILLA JARDIN DE REYES,REYES,DOCTOR MANUEL BELGRANO,APROXIMADA,"-65,38132065","-24,16201326"
73423,Santa Fe,E.E.S. ORIENTADA NRO 572,Estatal,OVIDIO LAGOS 5806,ROSARIO,ROSARIO,APROXIMADA,"-60,67135455","-32,9545046"
73426,Tucumán,COLEGIO SAN FRANCISCO JAVIER,Privado,AVENIDA CONGRESO 780,SIMOCA,SIMOCA,APROXIMADA,"-65,3561149","-27,2621121"
73429,Buenos Aires,ANEXO DE ESCUELA SECUNDARIA Nº16,Estatal,CAMINO SEQUICENTENARIO 9650  GRAL D. CERRI,BAHIA BLANCA,BAHIA BLANCA,APROXIMADA,"-62,2963792","-38,67381826"
73433,Jujuy,COLEGIO SECUNDARIO N 34,Estatal,VICE COMODORO R. DE LA COLINA 381  281 VIV. - ALTO COMEDERO,SAN SALVADOR DE JUJUY,DOCTOR MANUEL BELGRANO,APROXIMADA,"-65,26920077","-24,23430107"
73440,Buenos Aires,INSTITUTO MANUEL BELGRANO,Privado,EL CALLAO 133,FLORENCIO VARELA,FLORENCIO VARELA,APROXIMADA,"-58,26891533","-34,77838038"
73441,Entre Ríos,ESCUELA SECUNDARIA 82 LIGA DE LOS PUEBLOS LIBRES,Estatal,VIVANCO S/N   VIVANCO Y MAKKINON,PARANA,PARANA,APROXIMADA,"-60,49840683","-31,776827"
73442,Buenos Aires,III MILENIO,Privado,DIAGONAL 92 ESQ. 471,CITY BELL,LA PLATA,APROXIMADA,"-57,90906599","-34,94035036"
73443,Chaco,E.E.S. Nº 142 -CRISTINA SALVATIERRA-,Estatal,LOTE 9 - PJE. PPA GRANDE,PAMPA DEL INFIERNO,ALMIRANTE BROWN,APROXIMADA,"-61,17710635","-26,50640643"
73452,Buenos Aires,ESCUELA CRISTIANA EVANGELICA SAN PABLO,Privado,SAN MARTIN 235,MAQUINISTA F SAVIO,ESCOBAR,APROXIMADA,"-58,7651017","-34,41468834"
73459,Buenos Aires,INSTITUTO NUESTRA SEÑORA DE LA PAZ,Privado,LAGOS GARCIA 2183,LUIS GUILLON,ESTEBAN ECHEVERRIA,APROXIMADA,"-58,46725254","-34,78570725"
73461,Buenos Aires,ESCUELA EVANGELICA METODISTA JUANA MANSO,Privado,GONGORA 1014,DOCK SUD,AVELLANEDA,APROXIMADA,"-58,34898763","-34,65751915"
73481,Buenos Aires,INSTITUTO NUESTRA SEÑORA DE LA MERCED,Privado,LAMADRID 313,CIUDAD VILLA BALLESTER,GENERAL SAN MARTIN,APROXIMADA,"-58,55633967","-34,5453501"
73483,Buenos Aires,INSTITUTO LIBERTADOR GENERAL SAN MARTIN,Privado,PIROVANO 122,JOSE C PAZ,JOSE C. PAZ,APROXIMADA,"-58,75799756","-34,52072273"
73486,Buenos Aires,ESCUELA SECUNDARIA Nº4,Estatal,8 E/ 37 Y 41. S/N,GENERAL JUAN MADARIAGA,GENERAL JUAN MADARIAGA,APROXIMADA,"-57,12301473","-36,99642955"
73490,Misiones,I.E.A. Nº 07,Estatal,SECCION 9 MANZANA 128  SANTA INES SANTA INES,GARUPA,CAPITAL,APROXIMADA,"-55,84111813","-27,47267143"
73495,Buenos Aires,ANEXO DE ESCUELA SECUNDARIA Nº8,Estatal,RIO PIEDRAS E/BUEN VIAJE Y FRENCH 250,MORON,MORON,APROXIMADA,"-58,61258666","-34,65120254"
73503,Entre Ríos,PRIV. INST. CRISTIANO EDUC. SEC. WILLIAMS MORRIS D-217,Privado,GUALEGUAYCHU 960,PARANA,PARANA,APROXIMADA,"-60,51832465","-31,74236691"
73508,Chaco,E.E.T. Nº   42  -PROF.ERNESTO ROBERTO AYALA-,Estatal,SARMIENTO Y VEDIA,TACO POZO,ALMIRANTE BROWN,APROXIMADA,"-63,26311982","-25,61531794"
73509,Buenos Aires,ISLAS MALVINAS,Privado,LA HAYA 3257,ISIDRO CASANOVA,LA MATANZA,APROXIMADA,"-58,5829169","-34,70867458"
73515,Chaco,E.E.S. Nº 153,Estatal,LOTE RURAL 11- COL. AMADE0,MARGARITA BELEN,1§ DE MAYO,APROXIMADA,"-58,96894152","-27,26865706"
73521,Jujuy,COLEGIO SECUNDARIO N 41,Estatal,LOS ALISOS 102,SANTO DOMINGO,EL CARMEN,APROXIMADA,"-65,14670884","-24,38847201"
73524,Ciudad de Buenos Aires,INST. PARROQ.STA.MA. MADRE DEL PUEBLO,Privado,FERNANDEZ DE LA CRUZ M13 CASA 83 00000000 FLORES,CIUDAD DE BUENOS AIRES,Comuna 7,PRECISA,"-58,44676937","-34,64843838"
73525,Chaco,E.E.S. Nº 123 -CRUCERO GENERAL BELGRANO-(CEP Nº 123),Estatal,SAN LUIS- ENTRE BRASIL Y ALEM  Bº 2 DE ABRIL C.I.S.D.-CH- 266.- MZ 36,BARRANQUERAS,SAN FERNANDO,APROXIMADA,"-58,93989637","-27,48829933"
73536,Santa Fe,E.E.S. ORIENTADA NRO 571,Estatal,DEAN FUNES 3750 ALVEAR,ROSARIO,ROSARIO,APROXIMADA,"-60,67135455","-32,9545046"
73540,Chaco,E.E.S. Nº 155,Estatal,LOTE 4 -PJE EL LAPACHO.-RUTA NAC. 11,LA LEONESA,BERMEJO,APROXIMADA,"-58,70892464","-27,03833319"
73541,Tucumán,ESCUELA SECUNDARIA SAN PABLO NORTE,Estatal,CALLE 26 Y 27   SAN PABLO,INGENIO SAN PABLO,LULES,APROXIMADA,"-65,34711538","-26,88212066"
73559,Tucumán,ESCUELA SECUNDARIA EL COLMENAR,Estatal,SALTA ENTRE GRANADEROS Y J. HERNANDEZ  SIBANTOS,EL COLMENAR (VILLA MARIANO MORENO),TAFI VIEJO,APROXIMADA,"-65,1833","-26,7833"
73561,Córdoba,INSTITUTO SAGRADA FAMILIA,Privado,9 DE JULIO 561 CENTRO VICUÑA MAKENNA,VICUÑA MACKENNA,RIO CUARTO,APROXIMADA,"-64,39073724","-33,91624741"
73565,Tucumán,ESCUELA SECUNDARIA SAN JOSE,Estatal,BATALLA DE TUCUMAN,SAN JOSE,YERBA BUENA,APROXIMADA,"-65,6667","-27,7167"
73572,Córdoba,I.P.E.M. Nº 363,Estatal,EMILIO CARAFFA S/N°   MONTE CRISTO,MONTECRISTO,RIO PRIMERO,APROXIMADA,"-63,94484484","-31,34513748"
73574,Córdoba,INSTITUTO NUESTRA SEÑORA DE LA MERCED,Privado,9 DE JULIO 465  ARROYITO,ARROYITO,SAN JUSTO,APROXIMADA,"-63,05042053","-31,41922436"
73587,Santa Cruz,COLEGIO PROV. DE EDUCACION SECUNDARIA Nº 35,Estatal,EST. FUENTES DEL COYLE   EST. FUENTES DEL COYLE,ESPERANZA,GUER AIKE,APROXIMADA,"-70,78407287","-51,03237915"
73593,Santiago del Estero,AGRUPAMIENTO Nº 86107 ESC Nº 18,Estatal,LOS ACOSTA,LOS ACOSTA,BANDA,APROXIMADA,"-64,40869141","-27,59490395"
73594,Santiago del Estero,AGRUPAMIENTO Nº 86036 ESC Nº 541,Estatal,RINCON GRANDE,RINCON GRANDE,JIMENEZ,APROXIMADA,"-64,5281601","-26,74300766"
74413,Jujuy,COLEGIO SECUNDARIO N 47,Estatal,AV. LIBERTAD  BELGRANO,LIBERTADOR GENERAL SAN MARTIN,LEDESMA,APROXIMADA,"-64,78908047","-23,81287142"
74418,Jujuy,COLEGIO SECUNDARIO N 50,Estatal,EXODO,SANTUARIO DE 3 POZOS,COCHINOCA,PRECISA,"-65,96353707","-23,53323391"
74419,Jujuy,COLEGIO SECUNDARIO N 49 DE ARTES,Estatal,LAVALLE  ESCALINATA,TILCARA,TILCARA,PRECISA,"-65,39751508","-23,57083637"
74420,Jujuy,COLEGIO SECUNDARIO N 48,Estatal,TTE. JUCKINGS  FUERZA AEREA ARGENTINA - ALTO COMEDERO,SAN SALVADOR DE JUJUY,DOCTOR MANUEL BELGRANO,APROXIMADA,"-65,26673282","-24,23991433"
148019,Entre Ríos,ANEXO ESCUELA SECUNDARIA 13 DR RENE FAVALORO,Estatal,FUNCIONA EN ESC PRIMARIA 10,COLONIA PASO PAYSANDU,COLON,APROXIMADA,"-58,15183193","-32,26070422"
148021,Buenos Aires,ANEXO I DE ESCUELA SECUNDARIA Nº16,Estatal,RAMOS E/ VELEZ SARSFIELD E YRIGOYEN 64,LANUS OESTE,LANUS,PRECISA,"-58,39139192","-34,70109858"
148022,Buenos Aires,ANEXO I DE ESCUELA SECUNDARIA Nº24,Estatal,RICARDO PALMA 2351,BANFIELD,LOMAS DE ZAMORA,PRECISA,"-58,4627401","-34,7160629"
148023,Buenos Aires,EXTENSION I DE ESCUELA SECUNDARIA Nº24,Estatal,CIPOLETTI Y R. PALMA 2202,BANFIELD,LOMAS DE ZAMORA,PRECISA,"-58,4618119","-34,7179486"
148026,Buenos Aires,ESCUELA SECUNDARIA Nº91,Estatal,GAMARRA Y SANTIAGO DEL ESTERO 8510,VIRREY DEL PINO,LA MATANZA,PRECISA,"-58,62212767","-34,81219032"
148031,Buenos Aires,ESCUELA SECUNDARIA Nº3,Estatal,BOULEVARD PARIS Y RUTA 42 S/N  LOZANO,LOZANO,GENERAL LAS HERAS,PRECISA,"-59,05292162","-34,85085912"
148054,Catamarca,ESCUELA N° 307,Estatal,RUTA PROV. N°39 S/N,QUEBRADA DE JUJUY,SANTA MARIA,PRECISA,"-66,01568","-26,78263"
148055,Catamarca,ESCUELA N° 317,Estatal,RUTA N°40   CASA DE PIEDRA,EL DESMONTE,SANTA MARIA,PRECISA,"-66,10145","-26,87986"
148056,Catamarca,ESCUELA N° 318,Estatal,AVENIDA LAS AMERICAS  SAN JOSE NORTE,SAN JOSE B. OESTE,SANTA MARIA,PRECISA,"-66,08572","-26,79713"
148072,Chaco,E.E.S. Nº 171,Estatal,CIRC.IV-CH. 61-KM 55 PJE TRES ESTACAS,TRES ESTACAS,CHACABUCO,PRECISA,"-61,62623593","-26,92164604"
148077,San Luis,ESCUELA PUBLICA DIGITAL-FELICIANA RODRIGUEZ SAA,Estatal,,NO FIGURA EN TABLA,GENERAL PEDERNERA,APROXIMADA,"-65,73406648","-34,60954197"
148085,Buenos Aires,ANEXO I A ESCUELA SECUNDARIA Nº8,Estatal,5 Y 32 1287,25 DE MAYO,25 DE MAYO,APROXIMADA,"-60,17150767","-35,43388756"
148086,Buenos Aires,EXTENSION I DE ESCUELA SECUNDARIA Nº4,Estatal,D. F. SARMIENTO E/CORDOBA Y SANTA FE S/N,SAN ENRIQUE,25 DE MAYO,APROXIMADA,"-60,35825535","-35,78045067"
148090,Buenos Aires,COLEGIO SECUNDARIO LOS CEIBOS,Privado,JUAN JOSE PASO 496,9 DE JULIO,9 DE JULIO,APROXIMADA,"-60,87096017","-35,43789231"
148093,Buenos Aires,ANEXO I DE ESCUELA SECUNDARIA Nº3,Estatal,AV. 9 DE JULIO S/N,COLONIA SAN MIGUEL ARCANGEL,ADOLFO ALSINA,APROXIMADA,"-63,11354164","-37,44756214"
148094,Buenos Aires,ESCUELA SECUNDARIA Nº3,Estatal,9 DE JULIO E/COLONIZADORES Y LIBERTAD 75,RIVERA,ADOLFO ALSINA,APROXIMADA,"-63,24685405","-37,16426678"
gid,provincia,nombre,sector,ndomicilio,localidad,departamento,ubicacion,x,y
148097,Buenos Aires,ESCUELA SECUNDARIA Nº18,Estatal,ROSALES 1980,JOSE MARMOL,ALMIRANTE BROWN,PRECISA,"-58,37995606","-34,79566253"
148098,Buenos Aires,EXTENSION I DE ESCUELA SECUNDARIA Nº18,Estatal,BYNNON E/ ESPORA Y DRUMOND 1455,ADROGUE,ALMIRANTE BROWN,PRECISA,"-58,38738848","-34,79660375"
148099,Buenos Aires,ANEXO I A ESCUELA SECUNDARIA Nº3,Estatal,ARISTOBULO DEL VALLE 475,GLEW,ALMIRANTE BROWN,PRECISA,"-58,38815588","-34,89377422"
148100,Buenos Aires,ANEXO DE ESCUELA SECUNDARIA Nº1,Estatal,DORREGO 45,JOSE MARMOL,ALMIRANTE BROWN,PRECISA,"-58,38458224","-34,78553172"
148101,Buenos Aires,INSTITUTO DEL PILAR,Privado,LOS STUDS 1115,LONGCHAMPS,ALMIRANTE BROWN,PRECISA,"-58,37983977","-34,86439375"
148111,Buenos Aires,ANEXO I DE ESCUELA SECUNDARIA Nº11,Estatal,LUIS MARIA CAMPOS Y FERRE 2978,SARANDI,AVELLANEDA,PRECISA,"-58,345511","-34,68071296"
148115,Buenos Aires,ESCUELA SECUNDARIA Nº3,Estatal,OMBÚ Y LIEBRE,LA CONSTANCIA,AYACUCHO,APROXIMADA,"-58,75850786","-37,2272972"
148116,Buenos Aires,ESCUELA SECUNDARIA Nº8,Estatal,COLON Y COM. ALDAZ 398,AZUL,AZUL,PRECISA,"-59,8529292","-36,76525638"
148122,Buenos Aires,COLEGIO INTERNACIONAL DEL SOL,Privado,DARRAGUEIRA 45,BAHIA BLANCA,BAHIA BLANCA,PRECISA,"-62,27093094","-38,7235132"
148125,Buenos Aires,ANEXO I DE ESCUELA SECUNDARIA Nº6,Estatal,RICARDO ROJAS 190,BARADERO,BARADERO,APROXIMADA,"-59,5163768","-33,81258135"
148127,Buenos Aires,ESCUELA SECUNDARIA Nº9,Estatal,HERNANDO A DE SAAVEDRA E/FRAGA Y G.NAC 420,IRINEO PORTELA,BARADERO,APROXIMADA,"-59,67030497","-33,98326778"
148128,Buenos Aires,ANEXO I A ESCUELA SECUNDARIA Nº9,Estatal,GÜIRALDES S/N,SANTA COLOMA,BARADERO,APROXIMADA,"-59,55934355","-34,06080227"
148129,Buenos Aires,ANEXO I DE ESCUELA SECUNDARIA Nº1,Estatal,ALMAFUERTE 127,VILLA CACIQUE,BENITO JUAREZ,APROXIMADA,"-59,33372385","-37,69737012"
148133,Buenos Aires,INSTITUTO SECUNDARIA DR. CANULLAN,Privado,CAMINO GENERAL BELGRANO E/ 20 Y 21 2062,BERAZATEGUI OESTE,BERAZATEGUI,PRECISA,"-58,24583102","-34,78966435"
148136,Buenos Aires,ESCUELA SECUNDARIA Nº24,Estatal,163 Y 83   LA LOMA,BERAZATEGUI,BERAZATEGUI,PRECISA,"-58,18757937","-34,76170865"
148137,Buenos Aires,ANEXO I A ESCUELA SECUNDARIA Nº3,Estatal,6 ( ex 63) e/ 124 y125 460,VILLA ARGUELLO,BERISSO,PRECISA,"-57,92140655","-34,90658909"
148140,Buenos Aires,ESCUELA SECUNDARIA Nº8,Estatal,RIVADAVIA E/ BELGRANO Y SARMIENTO S/N  CUARTEL III,HALE,BOLIVAR,APROXIMADA,"-60,85278162","-35,99881159"
148141,Buenos Aires,ESCUELA SECUNDARIA Nº7,Estatal,PARAJE LA VIZCAINA S/N  LA VIZCAINA,LA VIZCAINA,BOLIVAR,APROXIMADA,"-61,23187202","-36,42483072"
148144,Buenos Aires,ESCUELA SECUNDARIA Nº9,Estatal,BAIGORRIA Y JUANA AZURDUY S/N,BRAGADO,BRAGADO,PRECISA,"-60,47399005","-35,12808018"
148145,Buenos Aires,EXTENSION I A ESCUELA SECUNDARIA Nº5,Estatal,CUARTEL VI-BARALE E/AGUIRRE Y RAZZARI S/N,COMODORO PY,BRAGADO,APROXIMADA,"-60,51929605","-35,32396342"
148148,Buenos Aires,ESCUELA SECUNDARIA Nº6,Estatal,RUTA 2- SAMBOROMBON km92,LA POSADA,BRANDSEN,APROXIMADA,"-58,05759113","-35,29141431"
148149,Buenos Aires,ANEXO I DE ESCUELA SECUNDARIA Nº14,Estatal,GIOBELLINI 711  BARRIO LUBO,CAMPANA,CAMPANA,PRECISA,"-58,9393614","-34,18782391"
148151,Buenos Aires,ESCUELA SECUNDARIA Nº18,Estatal,RIO PARANA DE LAS PALMAS KM.81 ISLAS,LA GRANJA,CAMPANA,APROXIMADA,"-58,82924279","-34,19992542"
148152,Buenos Aires,ANEXO DE ESCUELA SECUNDARIA Nº18,Estatal,CANAL ALEM II sección al Guazú,CANAL ALEM AL GUAZU,CAMPANA,APROXIMADA,"-58,74891787","-34,05174462"
148155,Buenos Aires,COLEGIO SIGLO XXI,Privado,GRANADEROS 766,CAMPANA,CAMPANA,PRECISA,"-58,95956232","-34,18694109"
148156,Buenos Aires,COLEGIO EVANGELICO EMANUEL,Privado,LAS HERAS 789,CAMPANA,CAMPANA,PRECISA,"-58,96948568","-34,17119163"
148158,Buenos Aires,EXTENSION DE ESCUELA SECUNDARIA Nº3 JOSE MANUEL ESTRADA,Estatal,LIBERTAD 1208,CAÑUELAS,CAÑUELAS,PRECISA,"-58,76314787","-35,05166343"
148160,Buenos Aires,EXTENSION DE ESCUELA SECUNDARIA Nº3,Estatal,"RUTA 3 KM 76,500 S/N  LA NORIA",URIBELARREA,CAÑUELAS,APROXIMADA,"-58,87809234","-35,17430766"
148162,Buenos Aires,ESCUELA SECUNDARIA Nº4,Estatal,SARMIENTO S/N,LA LUISA,CAPITAN SARMIENTO,APROXIMADA,"-59,93338375","-34,13161713"
148164,Buenos Aires,ESCUELA SECUNDARIA Nº6,Estatal,SANTA FE Y ENTRE RIOS S/N,HORTENSIA,CARLOS CASARES,APROXIMADA,"-61,25790076","-35,92497292"
148165,Buenos Aires,ANEXO DE ESCUELA SECUNDARIA Nº1,Estatal,SARMIENTO S/N,MOCTEZUMA,CARLOS CASARES,APROXIMADA,"-61,49370222","-35,47670919"
148166,Buenos Aires,EXTENSION I DE ESCUELA SECUNDARIA Nº6,Estatal,Ordoqui S/N,ORDOQUI,CARLOS CASARES,APROXIMADA,"-61,15932374","-35,88118111"
148167,Buenos Aires,ANEXO DE ESCUELA SECUNDARIA Nº1,Estatal,FORNERO Y SMITH S/N,SMITH,CARLOS CASARES,APROXIMADA,"-61,59292832","-35,49484651"
148172,Buenos Aires,ANEXO I A ESCUELA SECUNDARIA Nº1,Estatal,12 DE FEBRERO (E/ SAAVEDRA Y DOGLIA) 2,CHACABUCO,CHACABUCO,PRECISA,"-60,47509278","-34,63934851"
148173,Buenos Aires,ANEXO II A ESCUELA SECUNDARIA Nº1,Estatal,SARMIENTO 224,O'HIGGINS,CHACABUCO,PRECISA,"-60,69990982","-34,58597284"
148174,Buenos Aires,ANEXO I DE ESCUELA SECUNDARIA Nº7,Estatal,CARLOS PELLEGRINI Y M BARON S/N,CHACABUCO,CHACABUCO,PRECISA,"-60,47641079","-34,6280334"
148177,Buenos Aires,EXTENSION DE ESCUELA SECUNDARIA Nº2,Estatal,5 entre 8 y 10 S/N,RAWSON,CHACABUCO,APROXIMADA,"-60,07142502","-34,60614323"
148178,Buenos Aires,ESCUELA SECUNDARIA Nº7,Estatal,MARÌA DE LOS SANTOS VAZQUEZ s/n  CUARTEL V,CHASCOMUS,CHASCOMUS,APROXIMADA,"-57,99132633","-35,55583547"
148180,Buenos Aires,EXTENSION I DE ESCUELA SECUNDARIA Nº7,Estatal,CAMP.AL DESIERTO S/N  MANANTIALES,CHASCOMUS,CHASCOMUS,APROXIMADA,"-58,06908732","-35,76966224"
148185,Buenos Aires,ANEXO I DE ESCUELA SECUNDARIA Nº3,Estatal,SARMIENTO S/N  Bº EL ARBOLITO,EL ARBOLITO,COLON,APROXIMADA,"-60,93983928","-33,91496147"
148191,Buenos Aires,ESCUELA SECUNDARIA Nº6,Estatal,RUTA 76  EL RELINCHO,EL RELINCHO,CORONEL SUAREZ,APROXIMADA,"-61,76165269","-37,80504353"
148193,Buenos Aires,ESCUELA SECUNDARIA Nº5,Estatal,JOSE HERNANDEZ 348,ARBOLEDAS,DAIREAUX,APROXIMADA,"-61,48755728","-36,88564213"
148195,Buenos Aires,ANEXO I A ESCUELA SECUNDARIA Nº1,Estatal,MARQUEZ E/ SAN MARTIN Y BELGRANO 51,DOLORES,DOLORES,APROXIMADA,"-57,6767191","-36,31653397"
148201,Buenos Aires,ESPIRITU SANTO,Privado,EL PICAFLOR,MAQUINISTA F SAVIO,ESCOBAR,PRECISA,"-58,7725771","-34,4014786"
148215,Buenos Aires,ESCUELA SECUNDARIA Nº6,Estatal,CUARTEL II RUTA PROV. 6 KM 177 S/N,CARLOS LEMEE,EXALTACION DE LA CRUZ,APROXIMADA,"-59,01216546","-34,38327036"
148220,Buenos Aires,EXTENSION DE ESCUELA SECUNDARIA Nº5,Estatal,EL MANGRULLO 25  BARRIO G. A COSTA,FLORENCIO VARELA,FLORENCIO VARELA,PRECISA,"-58,29452029","-34,80819978"
148223,Buenos Aires,INSTITUTO EDUCATIVO SECUNDARIO JOSE HERNANDEZ,Privado,ITUZAINGO 2798,FLORENCIO VARELA,FLORENCIO VARELA,PRECISA,"-58,26512571","-34,80280162"
148227,Buenos Aires,EXTENSION I DE ESCUELA SECUNDARIA Nº37,Estatal,LLERENA Y JOFRE 1420  BARRIO SAN CARLOS,ISIDRO CASANOVA,LA MATANZA,APROXIMADA,"-58,60053145","-34,71480767"
